NU_ANO_CENSO|CO_ENTIDADE|NO_ENTIDADE|CO_ORGAO_REGIONAL|TP_SITUACAO_FUNCIONAMENTO|DT_ANO_LETIVO_INICIO|DT_ANO_LETIVO_TERMINO|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|CO_ESCOLA_SEDE_VINCULADA|CO_IES_OFERTANTE|TP_REGULAMENTACAO|IN_LOCAL_FUNC_PREDIO_ESCOLAR|TP_OCUPACAO_PREDIO_ESCOLAR|IN_LOCAL_FUNC_SALAS_EMPRESA|IN_LOCAL_FUNC_SOCIOEDUCATIVO|IN_LOCAL_FUNC_UNID_PRISIONAL|IN_LOCAL_FUNC_PRISIONAL_SOCIO|IN_LOCAL_FUNC_TEMPLO_IGREJA|IN_LOCAL_FUNC_CASA_PROFESSOR|IN_LOCAL_FUNC_GALPAO|TP_OCUPACAO_GALPAO|IN_LOCAL_FUNC_SALAS_OUTRA_ESC|IN_LOCAL_FUNC_OUTROS|IN_PREDIO_COMPARTILHADO|IN_AGUA_FILTRADA|IN_AGUA_REDE_PUBLICA|IN_AGUA_POCO_ARTESIANO|IN_AGUA_CACIMBA|IN_AGUA_FONTE_RIO|IN_AGUA_INEXISTENTE|IN_ENERGIA_REDE_PUBLICA|IN_ENERGIA_GERADOR|IN_ENERGIA_OUTROS|IN_ENERGIA_INEXISTENTE|IN_ESGOTO_REDE_PUBLICA|IN_ESGOTO_FOSSA|IN_ESGOTO_INEXISTENTE|IN_LIXO_COLETA_PERIODICA|IN_LIXO_QUEIMA|IN_LIXO_JOGA_OUTRA_AREA|IN_LIXO_RECICLA|IN_LIXO_ENTERRA|IN_LIXO_OUTROS|IN_SALA_DIRETORIA|IN_SALA_PROFESSOR|IN_LABORATORIO_INFORMATICA|IN_LABORATORIO_CIENCIAS|IN_SALA_ATENDIMENTO_ESPECIAL|IN_QUADRA_ESPORTES_COBERTA|IN_QUADRA_ESPORTES_DESCOBERTA|IN_QUADRA_ESPORTES|IN_COZINHA|IN_BIBLIOTECA|IN_SALA_LEITURA|IN_BIBLIOTECA_SALA_LEITURA|IN_PARQUE_INFANTIL|IN_BERCARIO|IN_BANHEIRO_FORA_PREDIO|IN_BANHEIRO_DENTRO_PREDIO|IN_BANHEIRO_EI|IN_BANHEIRO_PNE|IN_DEPENDENCIAS_PNE|IN_SECRETARIA|IN_BANHEIRO_CHUVEIRO|IN_REFEITORIO|IN_DESPENSA|IN_ALMOXARIFADO|IN_AUDITORIO|IN_PATIO_COBERTO|IN_PATIO_DESCOBERTO|IN_ALOJAM_ALUNO|IN_ALOJAM_PROFESSOR|IN_AREA_VERDE|IN_LAVANDERIA|IN_DEPENDENCIAS_OUTRAS|QT_SALAS_EXISTENTES|QT_SALAS_UTILIZADAS|IN_EQUIP_TV|IN_EQUIP_VIDEOCASSETE|IN_EQUIP_DVD|IN_EQUIP_PARABOLICA|IN_EQUIP_COPIADORA|IN_EQUIP_RETROPROJETOR|IN_EQUIP_IMPRESSORA|IN_EQUIP_IMPRESSORA_MULT|IN_EQUIP_SOM|IN_EQUIP_MULTIMIDIA|IN_EQUIP_FAX|IN_EQUIP_FOTO|IN_COMPUTADOR|QT_EQUIP_TV|QT_EQUIP_VIDEOCASSETE|QT_EQUIP_DVD|QT_EQUIP_PARABOLICA|QT_EQUIP_COPIADORA|QT_EQUIP_RETROPROJETOR|QT_EQUIP_IMPRESSORA|QT_EQUIP_IMPRESSORA_MULT|QT_EQUIP_SOM|QT_EQUIP_MULTIMIDIA|QT_EQUIP_FAX|QT_EQUIP_FOTO|QT_COMPUTADOR|QT_COMP_ADMINISTRATIVO|QT_COMP_ALUNO|IN_INTERNET|IN_BANDA_LARGA|QT_FUNCIONARIOS|IN_ALIMENTACAO|TP_AEE|TP_ATIVIDADE_COMPLEMENTAR|IN_FUNDAMENTAL_CICLOS|TP_LOCALIZACAO_DIFERENCIADA|IN_MATERIAL_ESP_QUILOMBOLA|IN_MATERIAL_ESP_INDIGENA|IN_MATERIAL_ESP_NAO_UTILIZA|IN_EDUCACAO_INDIGENA|TP_INDIGENA_LINGUA|CO_LINGUA_INDIGENA|IN_BRASIL_ALFABETIZADO|IN_FINAL_SEMANA|IN_FORMACAO_ALTERNANCIA|IN_MEDIACAO_PRESENCIAL|IN_MEDIACAO_SEMIPRESENCIAL|IN_MEDIACAO_EAD|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|IN_COMUM_CRECHE|IN_COMUM_PRE|IN_COMUM_FUND_AI|IN_COMUM_FUND_AF|IN_COMUM_MEDIO_MEDIO|IN_COMUM_MEDIO_INTEGRADO|IN_COMUM_MEDIO_NORMAL|IN_ESP_EXCLUSIVA_CRECHE|IN_ESP_EXCLUSIVA_PRE|IN_ESP_EXCLUSIVA_FUND_AI|IN_ESP_EXCLUSIVA_FUND_AF|IN_ESP_EXCLUSIVA_MEDIO_MEDIO|IN_ESP_EXCLUSIVA_MEDIO_INTEGR|IN_ESP_EXCLUSIVA_MEDIO_NORMAL|IN_COMUM_EJA_FUND|IN_COMUM_EJA_MEDIO|IN_COMUM_EJA_PROF|IN_ESP_EXCLUSIVA_EJA_FUND|IN_ESP_EXCLUSIVA_EJA_MEDIO|IN_ESP_EXCLUSIVA_EJA_PROF|IN_COMUM_PROF|IN_ESP_EXCLUSIVA_PROF
2018|43009212|SENAC INFORMATICA PORTO ALEGRE|1|1|04/09/2017|15/10/2018|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|0|0|0|1|0|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|1|1|0|1|0|0|0|1|0|1|1|1|0|0|0|0|1|0|1|0|0|0|0|0|39|25|1|0|0|1|1|0|1|1|1|1|0|1|1|4|0|0|1|2|0|3|3|1|23|0|1|300|30|270|1|1|61|0|0|0|NA|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
2018|43009280|5229 IEI CONSTRUINDO O AMANHA VILA JARDIM|1|1|15/02/2018|31/12/2018|4|4305|43026|43|4314902|431490205|4|1|2|1|1|0|0|1|0|0|NA|NA|0|1|2|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|1|1|0|1|1|0|0|0|1|1|1|0|0|1|1|0|0|0|1|0|3|3|1|0|1|0|0|0|0|0|1|0|0|0|1|1|0|1|0|0|0|0|0|1|0|0|0|1|1|0|1|1|9|1|0|0|NA|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43188389|CRECHE E RECREACAO GAROTO SAPECA LTDA|1|2|||4|4305|43026|43|4314902|431490205|4|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA
2018|43000452|ESC ENS MEDIO CESI ZONA SUL|1|1|19/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|0|1|1|1|0|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|0|1|0|1|1|0|0|1|0|0|20|20|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|28|28|0|1|1|70|0|0|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43000479|E E IND ENS FUN TUPE PAN|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|4|1|0|0|0|2|0|0|1|1|3|235|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43000487|ESC EDUC PROFISSIONAL CECILIA MEIRELES|1|1|14/02/2018|15/12/2018|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|NA|NA|1|0|NA|0|0|0|0|0|0|0|NA|0|1|NA|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|1|0|1|0|1|1|1|1|1|0|0|0|1|0|1|1|1|0|0|0|0|0|0|1|0|0|0|0|0|30|30|1|0|0|0|1|1|1|1|1|1|1|1|1|20|0|0|0|5|1|5|5|1|2|1|1|56|22|31|1|0|145|0|0|0|NA|0|0|0|1|0|NA|NA|0|0|0|1|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
2018|43000495|ESCOLAS E FACULDADES QI - ALBERTO BINS|1|1|01/02/2018|31/01/2019|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|NA|NA|1|1|2|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|1|1|0|1|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|11|11|1|0|0|0|0|0|0|1|1|1|0|0|1|12|0|0|0|0|0|0|1|1|1|0|0|40|25|15|1|1|22|0|0|0|NA|0|0|0|1|0|NA|NA|0|1|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
2018|43001254|E E IND ENS FUN PINDO POTY|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|1|0|1|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|NA|3|1|0|0|0|2|0|0|1|1|3|236|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43004334|5217 EEI EDUARDA PUJOL ZANIRATTI|1|1|15/02/2018|31/12/2018|4|4305|43026|43|4314902|431490205|4|1|2|1|1|0|0|1|0|0|NA|NA|0|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|1|1|1|1|1|1|1|0|0|1|1|0|1|0|0|1|1|0|0|0|0|0|5|4|1|0|1|0|0|0|1|0|1|0|0|1|1|1|0|1|0|0|0|1|0|1|0|0|1|1|1|0|1|1|8|1|0|0|NA|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43000517|ESCOLA DE EDUCACAO PROFISSIONAL PROFESSOR ALBERT EINSTEIN|1|1|08/01/2018|22/12/2018|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|0|0|0|0|1|NA|NA|1|1|2|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|1|1|1|1|0|0|0|1|0|1|1|1|0|1|0|0|0|0|0|0|1|0|0|0|5|5|1|0|1|0|1|0|1|0|1|1|0|0|1|1|0|1|0|2|0|2|0|1|5|0|0|35|8|27|1|1|13|0|0|0|NA|0|0|0|1|0|NA|NA|0|0|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
2018|43000533|ESCOLAS E FACULDADES QI - JULIO DE CASTILHOS|1|1|31/05/2017|31/05/2018|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|1|1|1|1|0|0|0|1|0|1|1|1|0|0|0|0|1|0|1|0|0|0|0|0|19|19|1|0|1|0|1|0|1|0|1|1|0|1|1|13|0|1|0|6|0|6|0|3|3|0|1|80|18|62|1|1|29|0|0|0|NA|0|0|0|1|0|NA|NA|0|0|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
2018|43002200|EEI PAMPEANO|1|1|05/03/2018|28/12/2018|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|NA|NA|2|1|2|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|1|1|0|1|1|0|0|1|1|1|0|1|0|1|1|0|0|1|1|0|6|6|1|0|1|0|1|0|1|0|1|1|1|0|1|2|0|2|0|1|0|1|0|5|1|1|0|4|4|0|1|1|15|0|0|0|NA|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43004300|EEI IGORZINHO|1|1|05/03/2018|28/12/2018|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|NA|NA|0|1|1|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|1|1|1|0|1|1|1|1|0|1|1|1|1|1|1|1|1|1|0|1|1|0|0|1|0|0|12|6|1|0|1|0|1|1|1|0|1|0|0|1|1|3|0|1|0|1|1|2|0|3|0|0|1|1|1|0|1|1|22|0|0|0|NA|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43107052|ESC EST ENS FUN GENOVEVA DA COSTA BERNARDES|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|17|17|1|0|1|0|0|0|0|1|1|1|0|0|1|1|0|1|0|0|0|0|3|3|2|0|0|5|2|3|1|1|27|1|1|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43107060|ESC EST ENS FUN PROFESSOR AFONSO GUERREIRO LIMA|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|1|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|14|13|1|0|1|0|1|1|1|0|1|1|0|0|1|1|0|1|0|2|1|2|0|1|1|0|0|3|3|0|1|1|26|1|1|0|0|0|0|0|1|0|NA|NA|0|1|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43107079|ESC EST ENS MED PROFESSOR ALCIDES CUNHA|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|1|1|1|0|1|0|0|0|1|1|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|19|18|0|0|0|0|0|1|1|1|1|1|0|0|1|0|0|0|0|0|1|2|3|2|2|0|0|27|7|20|1|1|68|1|1|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43107087|ESC EST ENS FUN AURELIO REIS|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|0|0|1|0|0|0|1|1|0|1|0|0|0|1|0|0|0|1|0|1|1|1|1|0|0|0|0|0|0|0|11|5|1|0|0|0|0|0|0|1|1|1|1|1|1|2|0|0|0|0|0|0|1|2|7|1|1|25|5|20|1|1|34|1|1|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43107095|ESC EST ENS FUN PROF CARLOS RODRIGUES DA SILVA|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|0|1|0|1|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|11|11|1|0|1|0|0|0|1|1|1|1|0|0|1|1|0|1|0|0|0|2|1|1|1|0|0|19|3|16|1|0|19|1|0|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43107117|ESC EST ENS FUN PROFESSOR IVO CORSEUIL|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|1|1|0|1|0|0|0|1|0|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|6|6|1|0|1|0|0|0|0|1|0|0|0|0|1|2|0|1|0|0|0|0|2|0|0|0|0|23|4|19|1|1|18|1|0|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43107125|ESC EST ENS MED PROFESSOR SARMENTO LEITE|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|0|1|1|0|0|0|1|1|0|1|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|0|0|0|17|3|1|0|0|0|1|1|1|1|1|0|0|1|1|1|0|0|0|3|2|1|1|4|0|0|2|9|9|0|1|1|35|1|1|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43107133|ESC EST ENS FUN PROFESSORA VIOLETA MAGALHAES|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|1|0|1|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|0|1|1|0|0|1|0|1|0|1|0|1|0|1|0|0|0|0|0|0|1|0|10|10|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|24|4|20|1|1|24|1|0|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43107141|ESC EST ENS FUN PROFESSORES LANGENDONCK|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|1|1|0|1|0|1|0|0|0|0|0|0|0|0|13|11|1|0|1|1|0|1|1|1|1|1|1|1|1|3|0|4|1|0|1|4|6|3|3|1|3|28|6|22|1|1|39|1|0|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2018|43107150|ESC EST ENS FUN RAFAEL PINTO BANDEIRA|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|11|7|1|0|1|0|1|1|1|1|1|1|0|0|1|2|0|3|0|1|1|4|3|4|3|0|0|24|6|18|1|1|35|1|0|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2018|43107168|ESC EST ENS FUN RIO DE JANEIRO|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|0|1|0|1|1|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|12|9|1|0|0|0|1|0|0|0|0|1|0|1|1|2|0|0|0|3|0|0|0|0|1|0|1|17|3|14|1|1|30|1|1|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43107184|ESC EST ENS MED ROQUE GONZALES|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|8|8|1|0|1|0|1|0|0|1|1|1|1|1|1|3|0|1|0|2|0|0|1|3|10|1|1|30|10|20|1|1|48|1|0|0|NA|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43107192|ESC EST ENS FUN WILLIAM RICHARD SCHISLER|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|1|0|1|1|0|1|1|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|10|10|0|0|0|0|0|0|0|1|0|1|0|1|1|0|0|0|0|0|0|0|1|0|3|0|6|13|8|5|1|1|36|1|1|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43107206|ESC EST ENS FUN SANTA RITA DE CASSIA|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|3|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|1|0|0|0|0|1|1|0|1|0|0|0|0|0|0|1|1|0|1|0|0|1|0|0|0|0|0|0|0|14|10|1|0|0|0|1|0|0|0|1|1|0|1|1|1|0|0|0|3|0|0|0|2|2|0|1|21|4|17|1|1|25|1|0|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43107214|ESC EST ENS MED SANTA ROSA|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|1|1|0|1|0|0|0|1|0|0|1|1|0|1|0|0|0|0|0|0|0|1|0|0|19|18|1|0|1|0|1|0|1|1|1|1|1|0|1|1|0|1|0|1|0|1|5|3|3|1|0|75|6|69|1|0|64|1|0|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
